"STCD","TM","Z1","Z2","ZQ","ZV","WPTN","WPTN2","INSERTTM"
"10001234",2020-05-31 17:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 18:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 19:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 20:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 21:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 22:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 23:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-01 00:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-01 01:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-01 02:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-01 03:00:00.000,0.6180,3.677,,,6,5,2021-01-18 10:32:50.887
"10001234",2020-06-01 04:00:00.000,0.6180,3.677,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-01 05:00:00.000,0.6180,3.677,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-01 06:00:00.000,0.6180,3.677,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-01 07:00:00.000,0.6180,3.677,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-01 08:00:00.000,0.6180,3.677,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-01 09:00:00.000,0.5720,3.677,,,4,6,2021-01-18 10:32:50.887
"10001234",2020-06-01 10:00:00.000,0.5720,3.676,,,6,4,2021-01-18 10:32:50.887
"10001234",2020-06-01 11:00:00.000,0.0000,0.000,,,4,4,2021-01-18 10:32:50.887
"10001234",2020-06-01 12:00:00.000,0.0000,,,,6,,2021-01-18 10:32:50.887
"10001234",2020-06-01 13:00:00.000,0.0000,0.000,,,6,,2021-01-18 10:32:50.887
"10001234",2020-06-01 14:00:00.000,0.0000,0.000,,,6,,2021-01-18 10:32:50.887
"10001234",2020-06-01 15:00:00.000,0.0000,0.000,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-01 16:00:00.000,0.0000,,,,6,,2021-01-18 10:32:50.887
"10001234",2020-06-01 17:00:00.000,0.0000,,,,6,,2021-01-18 10:32:50.887
"10001234",2020-06-01 18:00:00.000,0.0000,,,,6,,2021-01-18 10:32:50.887
